X1,ENHO (375704),TDRD7 (23424),SEMA4F (10505),NAA38 (84316),SUPT20H (55578),PSD (5662),ASB9 (140462),SRSF9 (8683),KIF15 (56992),TSGA10 (80705),ADCY1 (107),PRRT1 (80863),SLF2 (55719),MCIDAS (345643),ZNF816 (125893),MEX3D (399664),PHF24 (23349),ECD (11319),ZNF124 (7678),DOCK2 (1794),IL32 (9235),P2RY10 (27334),SHD (56961),PIK3R1 (5295),HMBOX1 (79618),HS3ST3B1 (9953),CLGN (1047),VAPA (9218),CDKAL1 (54901),AGPAT5 (55326),CLSTN3 (9746),ARHGAP12 (94134),DTNA (1837),UNC119 (9094),GALK1 (2584),AMPH (273),PPP1R15B (84919),RIPPLY2 (134701),CDKN1B (1027),PAK5 (57144),PIP5K1C (23396),RCN2 (5955),AKAP8 (10270),PLPPR4 (9890),CCDC25 (55246),NCLN (56926),C1orf43 (25912),ZNF157 (7712),NUP50 (10762),PLIN2 (123),OR5L2 (26338),KRT5 (3852),NCS1 (23413),LRFN2 (57497),BCAS1 (8537),ATP5MD (84833),TMEM18 (129787),MAGEB1 (4112),KCNK4 (50801),ADORA2A (135),RINT1 (60561),UBTF (7343),FSCB (84075),CYP2D6 (1565),BCAN (63827),PRAMEF33 (645382),PRAMEF7 (441871),HIST1H2BL (8340),TP53I3 (9540),INPP5D (3635),SERINC1 (57515),CDHR5 (53841),TMEM229B (161145),NUDT15 (55270),CCDC112 (153733),NKAP (79576),SNRPD1 (6632),OBP2B (29989),ARFIP2 (23647),HIST1H4F (8361),ARRDC2 (27106),SNRPD3 (6634),RHBDD2 (57414),TREX2 (11219),AHRR (57491),GJC3 (349149),OR4C3 (256144),OR14J1 (442191),CCDC136 (64753),RNF180 (285671),RBBP5 (5929),NDUFAF3 (25915),PRSS1 (5644),TEX36 (387718),VLDLR (7436),RTKN (6242),COMT (1312),NIPAL3 (57185),KRAS (3845),EGFR (1956)
ACH-001459,0.0565835283663675,2.64385618977472,0.53605290024021,5.8040019151793,4.19613488076516,0.765534746362977,2.83794324189103,7.192292814470769,3.70154905694307,2.8073549220576,0.070389327891398,0.321928094887362,2.78450398292957,0.389566811762726,2.7484612330040403,2.9855004303048904,0,3.03210084316702,2.87578006306849,0,6.1850736378767595,0,4.40531168259745,2.04614178164472,2.24488705912353,0.0426443374084937,0.0565835283663675,5.8073549220576,2.21412480535285,3.27798474729977,2.26303440583379,4.72246602447109,2.6553518286125497,3.0496307677246,3.7938958825488798,0.0143552929770701,4.126807703142029,0,5.599615348621611,0,1.9068905956085198,5.09339115325301,2.92789645372882,0,3.71259578044703,4.99140846676479,7.019813091958951,0,3.41953889151378,3.63343121035563,0,0.0143552929770701,1.2868811477881599,0.0426443374084937,1.3448284969974398,10.6709217513811,3.74308405554959,0,0,0.0976107966264223,3.5933537709802996,3.11603199344711,0,0.22650852980868,0.0285691521967709,0,0,0.790772037862,3.07724299893246,2.30158764660319,3.84899843040002,1.8836208162856698,1.16349873228288,4.74416109557041,3.40599235967584,2.82984955984469,6.57984388621158,0.0840642647884745,4.6959938131099,0,3.0992952043377797,6.83907778302757,4.78240856492737,0.286881147788162,0.4114262457264651,0.263034405833794,0,0,0.0840642647884745,0,2.20789285164133,4.25474519762921,0.0285691521967709,0,0.9781956296816521,4.090006529903819,5.33163356717103,3.17951105027151,3.7114949066500897,1.6229303509201798
ACH-001557,0,3.78240856492737,2.9297909977186,5.674686619928,5.399171093819821,0.176322772640463,0.6959938131099,7.568412191461281,3.5185351389821804,1.77399632511117,0.0840642647884745,0.44360665147561495,2.88947354253111,0.0285691521967709,2.4114262457264704,3.4289463447694803,0.070389327891398,4.00090140274153,2.86393845042397,0.45417589318580204,5.9047249283904,0.0426443374084937,0,2.52105073690096,1.82781902461732,1.48542682717024,0.650764559116902,7.45967751160853,3.7420062108667405,3.48542682717024,2.98185265328974,3.34624777408278,3.0232553523003,3.57531233068744,3.39094277280254,1.64616265715789,5.69988472869748,0,4.88215391728701,0.0143552929770701,2.6229303509201802,6.47135006337852,3.11769504266975,0.111031312388744,4.74792441623844,4.78135971352466,7.27090264916713,0,4.61294219630467,2.62527048937469,0,0.34482849699744106,4.418864577390321,0,0.0426443374084937,8.73135297639138,3.86690797814317,0,0.0426443374084937,0.137503523749935,4.31397137105902,5.400196342026581,0,0.0426443374084937,0.0143552929770701,0,0,0.43295940727610605,3.5185351389821804,0.333423733725192,5.94251450533924,0.0285691521967709,0.545968369105293,4.4396231375571205,3.03210084316702,3.04264433740849,7.10559427579519,0,5.18428029441938,0,2.94110631094643,7.22776032601814,5.761817142507139,0.475084882948783,0.8155754288625731,0.0565835283663675,0,0,1.4541758931858,1.06350294230616,4.112700132749359,4.90014226035982,0,0,0.367371065648529,1.8237493603082702,6.463524373271179,4.52481592835751,4.61588707391606,5.5351198215998
ACH-001278,3.6667565918847997,3.1554254317472004,3.06522762277562,6.496174702279769,4.86443379636562,1.4276061727818998,0,7.4205497721163205,4.00450139223494,1.89530262133331,2.8459917706645697,1.23878685958712,4.1586601753465,2.01792190799726,3.1731274334806603,3.1826922975161898,0.111031312388744,4.8489984304000195,2.83390207666916,0.0143552929770701,0.45417589318580204,0,0.20163386116964999,2.4931349223055,3.0874628412503395,0.0143552929770701,3.9107326619029097,6.98481717429359,2.8011586560937,5.061344188288389,1.4646682670034399,4.002702520379819,0.43295940727610605,4.21023299009585,4.77610398807316,2.68032435684402,4.47443604325227,1.87578006306849,3.7158933705476005,0.0565835283663675,3.2265085298086804,6.32750773458721,3.60762622084549,0,5.1695241971499994,4.81864608282254,7.216551869349929,0.704871964456353,4.70542503904273,0.21412480535284698,0,2.31614574229336,4.07895134139482,0,0.9927684307689241,9.320620059713551,4.00450139223494,0,0,0.799087306074004,4.22804904788446,5.41278152533848,0.0426443374084937,0.799087306074004,0.0143552929770701,0,0,1.0143552929770698,6.315240152507241,0.604071323668861,6.13914201914569,0.0976107966264223,1.0703893278914,4.639232163249281,3.0531113364595597,3.55949181320504,7.32606989214514,0,5.4032677223393,0,2.87970576628229,7.56803210477128,4.5285713188707595,0.632268215499513,0.422233000683048,0.21412480535284698,0,0,0.9855004303048851,0.321928094887362,3.50080205305716,5.51759065774328,0,0,2.1953475983222197,5.4870360800319,5.872828759534889,2.34198574722862,4.76712507726907,0.25096157353321896
ACH-001856,0.526068811667588,2.77610398807316,2.0426443374084897,5.90857275875175,4.51412226017071,0.650764559116902,2.28688114778816,7.755021078853611,3.1874510540273304,2.06695024392463,0.22650852980868,0.389566811762726,3.1292830169449704,0.8953026213333071,1.4594316186373002,3.77925972037238,0,4.35755200461808,2.88947354253111,1.89917563048051,6.69919069152582,0,0.0143552929770701,2.44360665147561,2.45154083301783,0.0976107966264223,1.9745293124838799,7.28123458464702,2.4168397419128302,3.4154882710497003,2.50080205305716,4.24412594328373,2.97452931248388,3.9307373375628902,4.92029330021101,0.53605290024021,4.2357270598380605,0,5.24488705912353,0.0143552929770701,2.42492208821069,5.884353706847991,2.8855743643714304,0,4.02945288578697,5.2295879227406505,7.6770148565557195,0,3.8479969065549504,3.97452931248388,0,0.0840642647884745,4.86542397831313,0.0143552929770701,0.495695162624069,10.3197850034666,4.6735564239901395,0,0,2.32768736417605,3.1325768426700096,5.0793781111186505,0,0.137503523749935,0.8399595874895319,0,0,0,3.53480866123175,1.5459683691052901,5.890446692679911,0.16349873228288,0.53605290024021,4.5777309314900805,3.17152710603881,2.799087306074,7.80555042521086,0,4.88215391728701,0,3.7235585614721,7.81551138735592,5.6409679104499,0.7311832415721999,0.333423733725192,0.137503523749935,0,0,1.3448284969974398,0.389566811762726,2.9855004303048904,5.734438666137169,0,0.070389327891398,2.1984941536390803,4.0574502721839,6.62322307589651,1.99638874644762,3.9126498648972006,4.13586316536868
ACH-001484,0,3.66334461936608,1.0703893278914,5.35579154675365,4.680324356844019,0.925999418556223,2.4905701304462,7.39746072605472,3.8217102150346696,2.3533232911629,0,0,2.43829285157915,0,2.6915341649192,0.790772037862,0.0285691521967709,4.29498826769145,2.22342254993494,5.09634619899318,4.78031009904338,5.2637856138908,0,2.78868571061353,2.72027846523333,0,0.176322772640463,6.5783349486816105,2.93734439215023,6.14241343787374,3.39917109381982,3.2615308152434097,2.611172380044,6.45664189864216,3.45285896471381,0.0143552929770701,5.14812063112396,2.62527048937469,5.4944156103975,0,2.34482849699744,4.14159627838382,3.3190398155625402,0,4.736063627871809,4.1350422862336496,7.02436400911417,0.0426443374084937,4.78868571061353,5.57924050057297,0,0.389566811762726,0.20163386116964999,0,1.63691458035588,9.132422612465039,3.3088850574117594,0.55581615506164,0,4.56132613645392,3.66334461936608,4.873321062914821,0,0.20163386116964999,0.8073549220576041,0,0,0.356143810225275,2.46466826700344,5.469885976274461,5.33163356717103,0.0143552929770701,0.545968369105293,4.16027483140859,1.6507645591169,2.78659636189081,7.4180212412811395,0,4.76234881564413,0.748461233004036,2.8599695482210294,7.207404844654679,4.25701061820602,0.0976107966264223,0.485426827170242,0,0,0,0.21412480535284698,0.111031312388744,3.2265085298086804,5.20711196120771,0.176322772640463,0,4.03826057517535,3.8186460828225397,5.876516946565,2.06350294230616,4.57046293102604,0.0426443374084937
ACH-001510,0.0143552929770701,0.9183862344463479,0.7739963251111729,5.46008724011683,3.23572705983806,0.25096157353321896,1.11769504266975,5.761817142507139,2.20163386116965,1.39506279951758,1.31614574229336,0.22650852980868,1.7311832415722002,0.367371065648529,0.286881147788162,1.81147103052984,0.0285691521967709,3.6553518286125497,0.575312330687437,0.0426443374084937,6.64183500155537,0,0,1.05658352836637,1.99276843076892,2.09085343045111,0,5.36282052553426,1.5993177936982301,2.52857131887076,2.7158933705476005,2.57531233068744,0.0565835283663675,3.50969584193339,3.76341157447001,0.0426443374084937,2.74416109557041,0,2.51096191927738,0,2.03562390973072,3.9662458732249397,1.96716860753263,0,3.6450098843910896,5.00809242094872,5.85049941375812,0,2.5160151470036602,0.0285691521967709,0,7.82279386981644,2.7092906357233595,0,0.0285691521967709,9.24612301659684,2.66220549965362,0,0,1.5058909297299599,2.4905701304462,3.0686708106651004,0,0.765534746362977,0.0143552929770701,0,0,0.31034012061215,1.6229303509201798,0,4.202417721575181,0,0.45417589318580204,2.92219784839637,2.0036022366802,3.3103401206121497,6.01769925269303,0.176322772640463,4.5668151540109,0,3.6450098843910896,7.45252954467793,4.50016467949217,0.389566811762726,0.823749360308273,0.0565835283663675,0,0,0.790772037862,0,1.58014548442338,4.95233356636969,0.263034405833794,0,1.5509006646475199,3.01613970265525,6.649615459063409,2.3673710656485296,2.25701061820602,4.02059109477325
ACH-000143,0.238786859587116,3.30888505741176,1.86393845042397,6.66434061183981,4.27649666564036,1.11769504266975,0.0840642647884745,7.87067295482459,4.73768676140986,2.114367024952,0.773996325111173,0.790772037862,3.1586601753465,2.51349074558812,2.98367769469807,3.99186193055632,0.0143552929770701,4.38681094647222,3.67807190511264,0.0426443374084937,0.333423733725192,0,0.0143552929770701,6.04023491675437,3.2585189247113,2.20789285164133,2.35049724708413,6.3212065669699,6.43829285157915,5.27388882366849,3.54596836910529,3.31179371775365,0.150559676575381,4.95512678126137,3.31034012061215,0.176322772640463,4.37989816352469,4.43562859405209,4.97498811199193,0.903038270112912,3.13093086982645,6.73660487531425,4.39643353125099,0,5.31578357458946,5.65219964830406,7.89681675325047,0.0426443374084937,5.81608765860021,1.76553474636298,0,2.67581593117227,4.68032435684402,0,0.0143552929770701,9.4487357980294,4.4988890869768,0.0143552929770701,1.8073549220576,0.176322772640463,4.0686708106651,5.98116766710568,0,1.90303827011291,0.0143552929770701,0,0,1.91456452349394,2.97269265400426,0.687060688339892,5.601993581249,0.124328135002202,0.432959407276106,4.10768786931437,3.14241343787374,2.28095631383106,7.3212065669699,0,5.79051141189419,0,3.12763327972587,8.49765228026764,5.33234990037387,0.782408564927373,1.799087306074,0.0426443374084937,0,0,1.02856915219677,0,3.5969351423872302,6.58195375084882,0.0426443374084937,0,0.910732661902913,5.80812758745547,5.98230913012977,3.15704371014558,3.96901230751632,3.20476675065461
ACH-001650,0.0285691521967709,3.16510798514454,1.7527485914071297,6.643567621908799,4.564378168565059,0.739848102699327,1.10433665981474,6.77491880655719,3.5957423394743997,2.96532254836725,0.0143552929770701,0.44360665147561495,4.0408924306469,0.7311832415721999,2.23572705983806,3.11935617703968,0,4.93545974780529,2.61823865559545,0.485426827170242,4.605257262939,0,0.137503523749935,2.3045110418099504,2.43829285157915,0,2.83995958748953,8.36540384334351,2.75060650483559,4.24640808724638,2.51349074558812,5.31542131594578,0.0143552929770701,4.63110428236588,4.1151997493854395,0,5.782670658677009,0,4.70043971814109,0,3.0053999877425897,6.39042694118717,3.4815572807085897,0,5.42525787199921,5.13586316536868,7.7181560993852605,0,4.66220549965362,5.8974824681961,0,0.925999418556223,3.41683974191283,0,0.565597175854225,10.5680511114842,4.01881218574282,0,0,0.389566811762726,4.6920923754275705,5.03298241669943,0,0.286881147788162,0.0426443374084937,0,0,1.0071955014042,3.8509993947164705,0.0565835283663675,5.866660750819991,0.16349873228288,0.070389327891398,5.159467729266769,3.1731274334806603,2.9891390073682302,7.374604819190941,0,5.31759350462347,0,3.65878273401283,7.35217587832633,4.99548451887751,0.613531652917927,2.7398481026993298,0.111031312388744,0,0,0.137503523749935,0,4.77505054148317,5.13134253912326,0,0,2.51349074558812,4.4535175792155,5.4548339068988705,1.81147103052984,3.88068552526112,5.72301239639237
ACH-001067,1.72683121703249,2.1538053360790403,2.8499992594661006,6.75421943313514,5.37469175209693,2.7311832415722,0.27500704749987,7.754620311674531,4.08576455377831,2.41953889151378,0.25096157353321896,1.8073549220576,3.59454854955035,0.321928094887362,2.51853513898218,3.45680614923047,0.070389327891398,4.85996954822103,2.89917563048051,0.6415460290875239,3.4931349223055,0,0.8479969065549499,2.18903382439002,2.16671544496642,1.44360665147561,1.59454854955035,7.3834451024189995,2.6982184782244105,4.0916998341368105,3.1554254317472004,3.8589756142920204,0.40053792958372897,4.20320115631661,4.14730669878029,0.0143552929770701,4.3212065669699005,0.137503523749935,4.05658352836637,0.0143552929770701,2.9316830570598102,5.77241355474848,3.80322703643493,0.0285691521967709,4.24564777363675,5.26002565596146,7.127426929866281,0.0285691521967709,5.2226500224514805,2.52105073690096,0,0.286881147788162,4.61882595258744,0,0.21412480535284698,9.9389620437116,4.07210580048042,0,0.0426443374084937,2.07382023329167,3.96254902292306,6.023698917266411,0,0.286881147788162,0.356143810225275,0.20163386116964999,0.5058909297299571,0.799087306074004,5.47248777146274,1.28095631383106,6.415995220996081,0,0.9927684307689241,4.54411440220947,2.81762325751143,3.4396231375571205,7.863380982870161,0,5.7076352195453,0,4.01256867350306,8.34434029784954,5.61999982982136,0.111031312388744,1.61353165291793,0.070389327891398,0,0,1.0071955014042,0.53605290024021,3.68257329734758,5.68481873755322,0,0,1.11769504266975,4.6559242130838205,5.8003822483033805,3.49185309632967,4.2288186904958796,3.24488705912353
ACH-001322,3.71699089440494,4.01792190799726,3.76553474636298,6.94731549160306,4.52230689287139,1.85199883711245,0.137503523749935,7.92267359284945,4.7457751494858,2.99095486039699,0.0565835283663675,2.12101540096137,4.0780974230266605,0.333423733725192,1.65535182861255,4.39711840904258,0.0976107966264223,4.921721947009599,2.4541758931857998,0.0143552929770701,1.3448284969974398,0,1.74846123300404,2.61353165291793,2.3617683594191496,0.111031312388744,2.58255600301406,7.2173276682748,3.11603199344711,5.0712478194614405,4.6959938131099,4.29719141656586,1.5607149544744798,6.00315244866692,5.5698556083309505,0.0143552929770701,4.38956681176273,0,5.25134038278862,0,4.0583164955908195,7.35526299022057,3.80322703643493,0.0285691521967709,4.99004721957379,5.386121156814849,7.7023112328583005,0,4.69041709553247,0.22650852980868,0,0.111031312388744,4.3110671022556,0,0,9.736232789511321,5.13422093976063,0,0.15055967657538097,0.6780719051126379,5.00584907569669,5.62527048937469,0,0.16349873228288,0.31034012061215,0,0,0,5.1350422862336504,0.823749360308273,6.46842040186455,0.31034012061215,0.6780719051126379,3.70597790168252,2.87578006306849,3.52732060787705,7.71232064074163,0,5.49121175600309,0,3.20163386116965,7.95204229523731,5.84096670448742,0.948600847493356,1.6507645591169,0.45417589318580204,0,0,2.29278174922785,0.0285691521967709,3.24488705912353,5.897240425574799,0.137503523749935,0,2.0703893278914,4.51096191927738,8.3561878371121,3.51727569320958,4.3110671022556,1.97085365434048
ACH-000484,0.124328135002202,1.97085365434048,0.9411063109464308,6.115823977436239,4.497612365618361,1.6088092426755198,1.05658352836637,7.20045727142857,3.05658352836637,1.9297909977186,1.09761079662642,0.9183862344463479,3.67355642399014,1.10433665981474,2.8318772411916697,4.37295209791183,0.8073549220576041,4.01256867350306,2.6915341649192,0.7224660244710909,8.44819891979653,0.0426443374084937,0,2.4462562298895603,2.89141918684608,0.9411063109464308,2.2750070474998703,7.22949179113703,3.0461417816447205,4.0950804919014105,5.20320115631661,5.12060077384517,2.18586654531133,4.13914201914569,5.18030701996943,0.422233000683048,4.85847839042327,0.0143552929770701,5.421223299225139,0.070389327891398,3.35191096110308,2.67129337248158,4.01881218574282,0.0143552929770701,4.01881218574282,5.3309168781146195,7.4615613000019,0.0285691521967709,4.99457972421575,10.006185799946302,0,1.05658352836637,5.408711861029429,0.070389327891398,0.263034405833794,8.877621566583061,4.79545527204412,0,0,1.28095631383106,4.19534759832222,5.322649262131019,0,1.9297909977186,1.30451104180995,0,0,0.9560566524124029,3.10768786931437,0.367371065648529,7.35526299022057,0.333423733725192,0.124328135002202,3.2479275134435897,1.98185265328974,2.96347412397489,5.58195375084882,0,5.6887398680144905,0,3.8217102150346696,6.74993644999986,5.844988156682611,0.0565835283663675,1.74846123300404,1.2448870591235301,0,0,0.632268215499513,0,3.2898344651775098,5.47767732756531,0.37851162325373,0,5.41142624572647,5.607922067261139,7.8913584251622,3.6926503700355298,2.9164766444377204,6.40854204229686
ACH-000516,1.6507645591169,3.88459792099006,4.02591469875079,6.339493737901731,4.53729606709084,1.44360665147561,0.321928094887362,6.72819263549805,4.16108148227718,2.8459917706645697,0.238786859587116,0.8875252707415869,3.9891390073682302,1.2927817492278502,2.56559717585422,4.49313492230551,0.18903382439001698,4.45549162062847,2.08406426478847,3.86393845042397,3.53480866123175,0.124328135002202,0,4.0992952043377695,3.7938958825488798,1.43295940727611,2.17632277264046,9.06958402781975,4.13422093976063,3.1292830169449704,4.78920757534734,3.8787253414801097,1.95977015521147,4.869377924031331,4.7457751494858,3.83794324189103,4.31831684133498,0.0426443374084937,5.30706416225537,0,4.2607784318934305,7.38145643014699,4.29719141656586,1.39506279951758,4.73063995591679,5.5576551547254205,7.3719072975951505,0.0285691521967709,5.23610988988963,5.30158764660319,0,1.2141248053528502,5.69627208392586,0,0.53605290024021,9.16246686055142,4.60940039000643,0,0,1.04264433740849,4.15299460549244,5.75194568161502,0,0.321928094887362,0.0976107966264223,0,0,1.6825732973475802,4.53480866123175,0.422233000683048,6.699329525673161,0.43295940727610605,0.545968369105293,3.29719141656586,3.5969351423872298,2.99276843076892,6.97188838007859,0,6.1929831699739895,0,3.16671544496642,8.486432820545419,5.12928301694497,1.33913738491959,5.20633064787105,0,0,0,3.7344386661371702,0.464668267003444,3.6461626571578902,6.3057881668109905,0.124328135002202,0,2.07724299893246,3.1906148602095,7.11665586158262,6.08363887925071,4.58436125251871,3.86789646399265
ACH-001302,3.07382023329167,1.08406426478847,3.3434078222978103,5.33199177823206,5.0574502721839005,4.0071955014042,0,7.77254551862151,4.88801258540283,1.1505596765753798,1.37851162325373,1.82781902461732,4.301587646603189,0.0285691521967709,1.74846123300404,3.62527048937469,0.53605290024021,4.8201789624151905,3.8728287595348903,0.111031312388744,0.111031312388744,0,7.473056289233281,4.76871365703049,3.74631276642546,0.137503523749935,4.45154083301783,7.00943675560809,3.55090066464752,4.93357263826102,5.82832692641482,2.8499992594661006,4.7349805234358895,4.560714954474481,5.38922261635589,1.43829285157915,4.8938475581329195,4.650764559116901,5.63226821549951,1,3.13093086982645,6.869007701616,3.2927817492278497,4.592158002125361,4.798050514767509,4.36527259976453,8.232660756790281,1.4059923596758401,4.5033487351675,4.399854673572429,0,0,5.36876834909033,0.22650852980868,0.516015147003665,9.6429000875663,4.45877569908024,0,0.495695162624069,2.24184018356467,3.6926503700355298,5.89893387178018,0,1.02147972741045,0.333423733725192,0,0,1.3448284969974398,4.93404464711225,1.43295940727611,7.0957134842512595,0,0.333423733725192,4.580748491763769,3.97085365434048,3.23419472295381,8.11940805668227,0,5.17432651517391,0,2.22650852980868,7.9807108289001905,5.71287086768991,0.21412480535284698,0.22650852980868,1.88752527074159,0,0,3.9523335663696897,0.176322772640463,3.5185351389821804,5.19455988602261,0,0,4.67581593117227,3.2585189247112996,6.17951105027151,2.1243281350022,4.57410150808939,0.799087306074004
ACH-001106,0,3.1683211157397206,1.8073549220576,7.38672474079917,5.04526821513853,2.69376571221778,0,7.87412069778282,4.60229058486114,1.66448284036468,0,0.15055967657538097,3.2675357980687303,0.0143552929770701,2.78868571061353,4.15299460549244,0,3.6357543912777595,3.0179219079972595,6.48478262307787,2.48284828306847,1.28095631383106,0,3.95698592461258,3.22958792274065,0.565597175854225,0.0143552929770701,6.53434179481026,2.77399632511117,4.13586316536868,4.43429461795993,1.6959938131098997,0,5.28132732965948,5.43462822763672,0,4.036503333738991,0,5.92765946070309,0,3.86789646399265,4.1850736378767595,4.12350066435096,0.0143552929770701,4.77873424411784,5.2667865406949,7.21878116778407,0.0143552929770701,5.50175758573866,5.3526172989585,0,0.321928094887362,2.59454854955035,2.2957230245399702,0.070389327891398,8.14639047567022,3.80426011563474,0,0,1.64616265715789,2.18903382439002,7.27192984397086,0,0.6415460290875239,0.070389327891398,0,0,2.30158764660319,2.32481060342048,7.7236950704414,4.55397480823747,0.070389327891398,0.9560566524124029,4.42155994490182,0.124328135002202,2.02147972741045,7.52002930421219,0,4.91886323727459,1.4594316186373002,4.68369645430652,8.30273030300223,5.02591469875079,1.18903382439002,4.80683958179819,0,0,0,3.95791459863299,0,3.7750505414831697,7.4526942640981995,0,0,2.57288966842058,2.5033487351675,7.146492306977191,4.00539998774259,3.79805051476751,0.124328135002202
ACH-001461,0.070389327891398,1.74846123300404,0.75702324650746,5.442280035252581,4.21256933885081,0.22650852980868,0.526068811667588,6.6765213020565595,3.54349588342577,2.57288966842058,0,0.111031312388744,1.77399632511117,0.44360665147561495,2.4141355329844503,1.71369581484336,0.0143552929770701,3.35049724708413,2.52857131887076,0,7.4908909788942895,0,3.36036427654347,2.78659636189081,2.89917563048051,0.0565835283663675,0.0143552929770701,5.593652558397929,1.9448584458075402,4.408032466130651,1.6690267655096298,3.41953889151378,0.070389327891398,3.23725777090037,3.48542682717024,0,4.11769504266975,0,3.62993940943954,0,1.7824085649273702,5.49505552836802,2.78659636189081,0,4.80683958179819,4.89141918684608,7.07713616033198,0.070389327891398,3.7771566660044997,5.921721947009599,0,0.0285691521967709,3.27649666564036,0,0.37851162325373,10.4448078446426,4.43562859405209,0,0,0.111031312388744,3.1602748314085902,3.56924802986718,0,1.0496307677246,0.0143552929770701,0,0,0.7739963251111729,3.29865831556452,2.4087118610294302,3.69488019279919,1.28095631383106,2.68257329734758,4.22496636500027,1.87970576628229,2.62058641045188,6.45071638871807,0.5945485495503541,4.84799690655495,0,3.2000648615143104,7.65535182861255,5.62234472272424,0.4114262457264651,1.33342373372519,0.45417589318580204,0,0,0.739848102699327,0,2.57773093149008,5.93168305705981,0,0,0.31034012061215,3.89141918684608,6.27817064963117,2.0426443374084897,2.6735564239901404,1.56559717585423
ACH-001275,0.8559896973084808,1.61353165291793,2.3334237337251897,7.0040518845070805,5.214124805352849,0.963474123974886,0,7.589688594310171,4.35120427725799,2.2750070474998703,2.07724299893246,2.07382023329167,3.4235781709818,0,2.97819562968165,3.50842865253186,0.0565835283663675,4.6111723800440005,2.68481873755322,0.0143552929770701,0.464668267003444,0.0565835283663675,2.66902676550963,2.5310694927259503,3.29719141656586,3.2675357980687303,0.263034405833794,7.36413465500805,3.04264433740849,5.667040559022991,3.55949181320504,3.63110428236588,0.0426443374084937,4.737686761409861,5.48026512205446,0,4.399854673572429,2.26303440583379,5.344118334521429,0,3.5122268865139596,6.31686980506433,3.44228003525258,0.0426443374084937,5.57924050057297,4.98139603197215,7.8705496686306295,0,4.45549162062847,5.01524777369894,0,0.0143552929770701,4.13586316536868,0,0,9.55101606332572,4.38956681176273,0,0.831877241191673,1.5109619192773798,4.5655971758542195,5.5431865245651695,0,0.9560566524124029,0.66902676550963,0.0285691521967709,0.070389327891398,0.8559896973084808,4.2824398050063905,0.111031312388744,6.109151579170519,0.0426443374084937,0.37851162325373,2.9523335663696897,2.0036022366802,2.62993940943954,7.3838770599781105,0,5.17990909001493,0,2.96716860753263,7.92374344461586,5.53013318439181,0,2.70708299177171,0.0285691521967709,0,0,2.56315813040281,0,3.76871365703049,5.04483123344781,0,0,2.9354597478052904,4.090006529903819,6.46368784220126,3.4302852729777795,3.8698714061777095,3.2110121934855096
ACH-000726,0.0565835283663675,4.682011390800691,1.85199883711245,6.86183133069761,5.154615611326889,1.48542682717024,0,7.335836940378,2.86789646399265,2.4356285940520896,1.5753123306874401,1.11769504266975,3.37573453858316,2.08065766334523,0.9927684307689241,3.57288966842058,0,4.014355292977069,2.6959938131099,0.565597175854225,4.30961277245412,0,0,2.6576400052078197,4.27127625917593,1.0703893278914,1.10433665981474,7.4251739333786295,2.5160151470036602,5.0992952043377695,4.21800615028443,3.25247621413522,3.03913839390696,4.6211727526834405,2.90689059560852,0.0565835283663675,5.4548339068988705,2.64385618977472,4.19298316997399,0.0143552929770701,3.16349873228288,6.69446236346551,4.13914201914569,0.0285691521967709,5.677790101216661,4.94906796585291,8.110457209262789,0,4.96393645214449,0.713695814843359,0,11.224423805799198,3.1292830169449704,0,0.27500704749987,8.909143047339901,5.26077843189343,0,0.286881147788162,0.75702324650746,4.41413553298445,5.09254574154357,0,0.8559896973084808,0.321928094887362,0.0426443374084937,0,0.8399595874895319,2.87381319835909,0.44360665147561495,6.51191074867093,1.22650852980868,0.0976107966264223,5.692650370035531,3.17791779219584,2.6158870739160602,6.81147103052984,0,5.50747752951693,0,3.23266075679027,7.233427943748469,5.379551653365491,1.8073549220576,1.43295940727611,0,0,0,2.88947354253111,0.0285691521967709,4.16671544496642,4.82578562746479,0.124328135002202,0,2.6599245584023796,5.309976492370559,6.40377898395031,4.17152710603881,3.74631276642546,5.11103131238874
